475387.410000	 7865940.540000	 74.130000	 50.468147	 0.447171	 0.550306	 0.001622
475387.480000	 7865940.230000	 74.050000	 27.138376	 0.236522	 0.761673	 0.001023
475387.550000	 7865939.880000	 74.000000	 34.936391	 0.121687	 0.876565	 0.000930
475387.610000	 7865939.580000	 73.930000	 30.536218	 0.308932	 0.689227	 0.001088
475387.690000	 7865939.230000	 73.860000	 31.314497	 0.227512	 0.770611	 0.001058
475387.750000	 7865938.910000	 73.810000	 29.242735	 0.111864	 0.886053	 0.001102
475387.820000	 7865938.570000	 73.730000	 24.840625	 0.233495	 0.764229	 0.001287
475387.890000	 7865938.260000	 73.670000	 29.041433	 0.069321	 0.927977	 0.001398
475387.960000	 7865937.910000	 73.610000	 25.758098	 0.216203	 0.781670	 0.001191
475388.030000	 7865937.600000	 73.560000	 29.302141	 0.204237	 0.794006	 0.000977
475388.100000	 7865937.250000	 73.480000	 29.791393	 0.042194	 0.955773	 0.001037
475388.160000	 7865936.940000	 73.420000	 27.320044	 0.210379	 0.787664	 0.001092
475388.240000	 7865936.590000	 73.360000	 36.838885	 0.092310	 0.905813	 0.000983
475388.300000	 7865936.280000	 73.300000	 31.143264	 0.044380	 0.953239	 0.001216
475388.380000	 7865935.930000	 73.230000	 30.120549	 0.182626	 0.815233	 0.001176
475388.440000	 7865935.610000	 73.160000	 31.568858	 0.115694	 0.881662	 0.001401
475388.510000	 7865935.280000	 73.100000	 40.739201	 0.296680	 0.700572	 0.001611
475387.720000	 7865940.950000	 74.210000	 28.743939	 0.216190	 0.756383	 0.015143
475387.790000	 7865940.620000	 74.140000	 33.821424	 0.108875	 0.886710	 0.002330
475387.860000	 7865940.300000	 74.070000	 30.474262	 0.200378	 0.797635	 0.001103
475387.930000	 7865939.970000	 74.000000	 29.457045	 0.031189	 0.966957	 0.000940
475388.000000	 7865939.640000	 73.940000	 31.576446	 0.192624	 0.805984	 0.000769
475388.070000	 7865939.300000	 73.880000	 26.067620	 0.202148	 0.796192	 0.000922
475388.140000	 7865938.980000	 73.820000	 31.552696	 0.170039	 0.828097	 0.001018
475388.210000	 7865938.650000	 73.750000	 25.467521	 0.212515	 0.785281	 0.001232
475388.280000	 7865938.320000	 73.690000	 30.807979	 0.064444	 0.933353	 0.001137
475388.350000	 7865937.990000	 73.620000	 31.820710	 0.331730	 0.666417	 0.001109
475388.410000	 7865937.670000	 73.560000	 34.694659	 0.065380	 0.932249	 0.001224
475388.480000	 7865937.330000	 73.500000	 28.703405	 0.128067	 0.870132	 0.000961
475388.550000	 7865937.010000	 73.440000	 29.676883	 0.248362	 0.749597	 0.001164
475388.620000	 7865936.670000	 73.380000	 30.551195	 0.286065	 0.711578	 0.001373
475388.690000	 7865936.350000	 73.320000	 22.403629	 0.306342	 0.691475	 0.001287
475388.760000	 7865936.010000	 73.250000	 26.386911	 0.131089	 0.866801	 0.001128
475388.830000	 7865935.690000	 73.190000	 25.643569	 0.232859	 0.765423	 0.000971
475388.900000	 7865935.350000	 73.130000	 26.946246	 0.271571	 0.726255	 0.001257
475388.970000	 7865935.030000	 73.040000	 77.207425	 0.702769	 0.295673	 0.001199
475388.110000	 7865941.110000	 74.290000	 27.938427	 0.198339	 0.775473	 0.014327
475388.180000	 7865940.770000	 74.180000	 26.047247	 0.121670	 0.866959	 0.006018
475388.250000	 7865940.460000	 74.120000	 31.794945	 0.091141	 0.906591	 0.001187
475388.320000	 7865940.100000	 74.040000	 25.289447	 0.129223	 0.869303	 0.000787
475388.390000	 7865939.790000	 73.980000	 25.993750	 0.100523	 0.898359	 0.000588
475388.460000	 7865939.450000	 73.910000	 30.335613	 0.208030	 0.790837	 0.000632
475388.520000	 7865939.140000	 73.860000	 26.818684	 0.118748	 0.879960	 0.000686
475388.600000	 7865938.780000	 73.790000	 29.559739	 0.089404	 0.908947	 0.000862
475388.660000	 7865938.480000	 73.720000	 28.040201	 0.163421	 0.834709	 0.001017
475388.730000	 7865938.130000	 73.670000	 33.121969	 0.110014	 0.888486	 0.000793
475388.800000	 7865937.820000	 73.600000	 28.413163	 0.235172	 0.763139	 0.000956
475388.870000	 7865937.470000	 73.540000	 27.424453	 0.128071	 0.870601	 0.000709
475388.940000	 7865937.160000	 73.480000	 28.694291	 0.057508	 0.940730	 0.000906
475389.010000	 7865936.810000	 73.420000	 28.491377	 0.103360	 0.894915	 0.000909
475389.080000	 7865936.500000	 73.360000	 24.734782	 0.296357	 0.701937	 0.001000
475389.150000	 7865936.150000	 73.280000	 33.574769	 0.106019	 0.892001	 0.001044
475389.210000	 7865935.840000	 73.220000	 25.655894	 0.301034	 0.697339	 0.000957
475389.290000	 7865935.500000	 73.160000	 30.439435	 0.103547	 0.894380	 0.001092
475389.350000	 7865935.180000	 73.090000	 41.563575	 0.381796	 0.616099	 0.001299
475388.570000	 7865941.050000	 74.260000	 21.262095	 0.136257	 0.840207	 0.012471
475388.640000	 7865940.740000	 74.160000	 26.072876	 0.180801	 0.806905	 0.006712
475388.710000	 7865940.390000	 74.090000	 20.442884	 0.266913	 0.731957	 0.000652
475388.770000	 7865940.080000	 74.030000	 25.179045	 0.280307	 0.718429	 0.000735
475388.850000	 7865939.730000	 73.960000	 27.338070	 0.209045	 0.789590	 0.000762
475388.910000	 7865939.420000	 73.900000	 21.088162	 0.212993	 0.785451	 0.000870
475388.980000	 7865939.080000	 73.840000	 25.220527	 0.081630	 0.916576	 0.000934
475389.050000	 7865938.770000	 73.770000	 25.825546	 0.146442	 0.851144	 0.001301
475389.120000	 7865938.420000	 73.710000	 29.269564	 0.164112	 0.833470	 0.001315
475389.190000	 7865938.100000	 73.650000	 26.002539	 0.131007	 0.866708	 0.001221
475389.260000	 7865937.770000	 73.580000	 25.986240	 0.148646	 0.849102	 0.001215
475389.330000	 7865937.450000	 73.530000	 30.950534	 0.047106	 0.950928	 0.001006
475389.400000	 7865937.110000	 73.460000	 28.365564	 0.138630	 0.859318	 0.001101
475389.460000	 7865936.780000	 73.410000	 30.805572	 0.169484	 0.828667	 0.001009
475389.530000	 7865936.450000	 73.340000	 34.912718	 0.165930	 0.831993	 0.001131
475389.600000	 7865936.120000	 73.280000	 27.317991	 0.147476	 0.850787	 0.000937
475389.670000	 7865935.790000	 73.210000	 30.441756	 0.028525	 0.969497	 0.001002
475389.740000	 7865935.470000	 73.160000	 25.463670	 0.142181	 0.855951	 0.001005
475389.810000	 7865935.130000	 73.090000	 71.439555	 0.538803	 0.459614	 0.001082
475388.990000	 7865940.960000	 74.240000	 32.727676	 0.157053	 0.822566	 0.010938
475389.060000	 7865940.620000	 74.150000	 27.146311	 0.129137	 0.864935	 0.003159
475389.130000	 7865940.300000	 74.090000	 25.639691	 0.068232	 0.930613	 0.000598
475389.200000	 7865939.960000	 74.020000	 27.627117	 0.118459	 0.880291	 0.000663
475389.260000	 7865939.640000	 73.960000	 26.763345	 0.116304	 0.882325	 0.000727
475389.330000	 7865939.310000	 73.900000	 23.563201	 0.148313	 0.850144	 0.000832
475389.400000	 7865938.980000	 73.840000	 27.857476	 0.099394	 0.898912	 0.000891
475389.470000	 7865938.640000	 73.780000	 25.785608	 0.198520	 0.799615	 0.001034
475389.540000	 7865938.330000	 73.710000	 22.726882	 0.128885	 0.869241	 0.001001
475389.610000	 7865937.990000	 73.650000	 27.523499	 0.192178	 0.806171	 0.000912
475389.680000	 7865937.660000	 73.590000	 24.686752	 0.143283	 0.855182	 0.000826
475389.750000	 7865937.330000	 73.530000	 33.348115	 0.045865	 0.952594	 0.000788
475389.820000	 7865937.010000	 73.450000	 34.368303	 0.181932	 0.816485	 0.000870
475389.890000	 7865936.670000	 73.390000	 30.147242	 0.212173	 0.786041	 0.000998
475389.950000	 7865936.340000	 73.340000	 36.189149	 0.144653	 0.853710	 0.000881
475390.020000	 7865936.010000	 73.260000	 28.607829	 0.178951	 0.819299	 0.000960
475390.090000	 7865935.690000	 73.210000	 30.363911	 0.112410	 0.885934	 0.000876
475390.160000	 7865935.350000	 73.140000	 35.213447	 0.256862	 0.741681	 0.000835
475390.230000	 7865935.030000	 73.070000	 112.638588	 0.612692	 0.385919	 0.001000
475389.380000	 7865941.000000	 74.270000	 27.684741	 0.159733	 0.821377	 0.010161
475389.460000	 7865940.660000	 74.170000	 25.503455	 0.210823	 0.778169	 0.006115
475389.520000	 7865940.350000	 74.100000	 31.699503	 0.147326	 0.850757	 0.001034
475389.600000	 7865940.000000	 74.030000	 28.352673	 0.168469	 0.829718	 0.000989
475389.660000	 7865939.690000	 73.970000	 26.915048	 0.196685	 0.801140	 0.001204
475389.730000	 7865939.340000	 73.910000	 26.672215	 0.019461	 0.978034	 0.001263
475389.800000	 7865939.030000	 73.860000	 26.970450	 0.182360	 0.815123	 0.001383
475389.870000	 7865938.690000	 73.780000	 34.833233	 0.242750	 0.755136	 0.001201
475389.940000	 7865938.380000	 73.720000	 31.252288	 0.005575	 0.992206	 0.001111
475390.010000	 7865938.030000	 73.650000	 30.841137	 0.187128	 0.810591	 0.001257
475390.070000	 7865937.720000	 73.600000	 33.361164	 0.088246	 0.909672	 0.001088
475390.150000	 7865937.370000	 73.530000	 29.022937	 0.188200	 0.809847	 0.001077
475390.210000	 7865937.060000	 73.470000	 26.796389	 0.162899	 0.835316	 0.000970
475390.290000	 7865936.710000	 73.410000	 26.072859	 0.203514	 0.794635	 0.001030
475390.350000	 7865936.400000	 73.340000	 30.445350	 0.167500	 0.830714	 0.000974
475390.420000	 7865936.050000	 73.270000	 28.356303	 0.087970	 0.909951	 0.001086
475390.490000	 7865935.740000	 73.230000	 29.958427	 0.126918	 0.871189	 0.001010
475390.560000	 7865935.390000	 73.160000	 26.150102	 0.134431	 0.863739	 0.000980
475390.630000	 7865935.080000	 73.090000	 92.430053	 0.525992	 0.472794	 0.000823
475389.850000	 7865940.800000	 74.230000	 28.221619	 0.208554	 0.773685	 0.009817
475389.910000	 7865940.490000	 74.140000	 24.800856	 0.170859	 0.825376	 0.002054
475389.980000	 7865940.150000	 74.080000	 26.324100	 0.125703	 0.872523	 0.000946
475390.050000	 7865939.820000	 74.020000	 29.422943	 0.241567	 0.756842	 0.000904
475390.120000	 7865939.490000	 73.960000	 29.720351	 0.120756	 0.877257	 0.001056
475390.190000	 7865939.170000	 73.900000	 23.031380	 0.366694	 0.631581	 0.001055
475390.260000	 7865938.840000	 73.830000	 20.972143	 0.229995	 0.767860	 0.001210
475390.330000	 7865938.510000	 73.770000	 27.795232	 0.043866	 0.954174	 0.001001
475390.400000	 7865938.170000	 73.700000	 26.774292	 0.302473	 0.695557	 0.001160
475390.470000	 7865937.850000	 73.640000	 30.505810	 0.157192	 0.840966	 0.000999
475390.540000	 7865937.520000	 73.560000	 29.484191	 0.142900	 0.855179	 0.001033
475390.610000	 7865937.190000	 73.510000	 26.072631	 0.247544	 0.750974	 0.000845
475390.680000	 7865936.860000	 73.450000	 26.138448	 0.281300	 0.717292	 0.000818
475390.740000	 7865936.540000	 73.390000	 25.223919	 0.116083	 0.882498	 0.000753
475390.810000	 7865936.200000	 73.310000	 31.494804	 0.151301	 0.846921	 0.000961
475390.880000	 7865935.870000	 73.250000	 29.184580	 0.183229	 0.814573	 0.001208
475390.950000	 7865935.540000	 73.200000	 29.035187	 0.118194	 0.879431	 0.001261
475391.020000	 7865935.220000	 73.140000	 32.855006	 0.331682	 0.666672	 0.000986
475391.090000	 7865934.880000	 73.060000	 166.650768	 0.707697	 0.291221	 0.000837
475390.320000	 7865940.760000	 74.230000	 28.601018	 0.234712	 0.745407	 0.011137
475390.400000	 7865940.420000	 74.150000	 28.079161	 0.304463	 0.690270	 0.003097
475390.460000	 7865940.110000	 74.080000	 26.506497	 0.231996	 0.765811	 0.001239
475390.540000	 7865939.760000	 74.010000	 31.362045	 0.175225	 0.822441	 0.001278
475390.600000	 7865939.450000	 73.950000	 30.688287	 0.254094	 0.743696	 0.001264
475390.670000	 7865939.100000	 73.890000	 25.761663	 0.237940	 0.759841	 0.001258
475390.740000	 7865938.790000	 73.830000	 27.624180	 0.213792	 0.783954	 0.001260
475390.810000	 7865938.440000	 73.760000	 21.812021	 0.270809	 0.726957	 0.001290
475390.880000	 7865938.130000	 73.700000	 22.969144	 0.272880	 0.724880	 0.001295
475390.950000	 7865937.780000	 73.640000	 23.193590	 0.167835	 0.830295	 0.001020
475391.010000	 7865937.470000	 73.570000	 25.302436	 0.344802	 0.653372	 0.001102
475391.090000	 7865937.120000	 73.510000	 30.028581	 0.146769	 0.851556	 0.000903
475391.150000	 7865936.810000	 73.450000	 22.157673	 0.167107	 0.831193	 0.000927
475391.230000	 7865936.460000	 73.390000	 30.235308	 0.045082	 0.953318	 0.000818
475391.290000	 7865936.150000	 73.330000	 27.321926	 0.010604	 0.987117	 0.001144
475391.360000	 7865935.800000	 73.270000	 29.243918	 0.208036	 0.789772	 0.001222
475391.430000	 7865935.490000	 73.200000	 27.561614	 0.006255	 0.991292	 0.001229
475391.500000	 7865935.140000	 73.140000	 54.487781	 0.311782	 0.686584	 0.000967
475391.570000	 7865934.840000	 73.060000	 196.660036	 0.737267	 0.261743	 0.000784
475390.750000	 7865940.600000	 74.200000	 30.099929	 0.168451	 0.817429	 0.007651
475390.820000	 7865940.290000	 74.130000	 28.786246	 0.179260	 0.816574	 0.002283
475390.890000	 7865939.950000	 74.070000	 28.327270	 0.116913	 0.880918	 0.001151
475390.960000	 7865939.620000	 74.000000	 25.819810	 0.172332	 0.825597	 0.001132
475391.030000	 7865939.290000	 73.940000	 28.889168	 0.122569	 0.875428	 0.001066
475391.100000	 7865938.970000	 73.880000	 27.084856	 0.124353	 0.873353	 0.001222
475391.170000	 7865938.630000	 73.810000	 33.401864	 0.099667	 0.897417	 0.001532
475391.240000	 7865938.310000	 73.740000	 28.839642	 0.268339	 0.728893	 0.001596
475391.310000	 7865937.970000	 73.680000	 32.748653	 0.084982	 0.912261	 0.001438
475391.370000	 7865937.650000	 73.620000	 35.053412	 0.268392	 0.729222	 0.001376
475391.440000	 7865937.320000	 73.550000	 26.238133	 0.092061	 0.905612	 0.001218
475391.510000	 7865936.990000	 73.490000	 33.469499	 0.078483	 0.919390	 0.001106
475391.580000	 7865936.660000	 73.440000	 28.885839	 0.262192	 0.735829	 0.001137
475391.650000	 7865936.330000	 73.380000	 28.717284	 0.115587	 0.881776	 0.001397
475391.720000	 7865935.990000	 73.310000	 27.216245	 0.308027	 0.689219	 0.001625
475391.790000	 7865935.670000	 73.240000	 31.025992	 0.110516	 0.886664	 0.001490
475391.860000	 7865935.340000	 73.180000	 23.851358	 0.255553	 0.742569	 0.001076
475391.930000	 7865935.010000	 73.120000	 137.871235	 0.507386	 0.491142	 0.000985
475391.160000	 7865940.660000	 74.250000	 26.272434	 0.150537	 0.825069	 0.013018
475391.220000	 7865940.350000	 74.160000	 32.322487	 0.125142	 0.866187	 0.004603
475391.290000	 7865940.000000	 74.090000	 23.134052	 0.191432	 0.806582	 0.001097
475391.360000	 7865939.690000	 74.030000	 32.483803	 0.200580	 0.797429	 0.001105
475391.430000	 7865939.340000	 73.950000	 26.766176	 0.186029	 0.811872	 0.001156
475391.500000	 7865939.040000	 73.890000	 29.294428	 0.176797	 0.821086	 0.001160
475391.570000	 7865938.690000	 73.830000	 29.631723	 0.102390	 0.895230	 0.001253
475391.640000	 7865938.380000	 73.780000	 31.667038	 0.095240	 0.902384	 0.001246
475391.710000	 7865938.030000	 73.710000	 30.631390	 0.144963	 0.852430	 0.001403
475391.770000	 7865937.720000	 73.650000	 26.294259	 0.036606	 0.960939	 0.001249
475391.850000	 7865937.370000	 73.580000	 26.469085	 0.163086	 0.834452	 0.001338
475391.910000	 7865937.060000	 73.530000	 26.068681	 0.041889	 0.956124	 0.001014
475391.980000	 7865936.710000	 73.460000	 28.713624	 0.166029	 0.832095	 0.001022
475392.050000	 7865936.400000	 73.410000	 31.875350	 0.203278	 0.794014	 0.001505
475392.120000	 7865936.050000	 73.340000	 30.771169	 0.127846	 0.869112	 0.001622
475392.190000	 7865935.740000	 73.280000	 26.742976	 0.169212	 0.827891	 0.001580
475392.260000	 7865935.390000	 73.200000	 28.673889	 0.112679	 0.883744	 0.001892
475392.330000	 7865935.080000	 73.140000	 93.324101	 0.378072	 0.619707	 0.001368
475391.630000	 7865940.500000	 74.200000	 28.641078	 0.150560	 0.830648	 0.010058
475391.700000	 7865940.160000	 74.120000	 30.461399	 0.124644	 0.872451	 0.001547
475391.770000	 7865939.840000	 74.060000	 25.745369	 0.158502	 0.839139	 0.001279
475391.840000	 7865939.510000	 74.000000	 31.088825	 0.035061	 0.962707	 0.001135
475391.910000	 7865939.180000	 73.930000	 28.460961	 0.175218	 0.822697	 0.001141
475391.980000	 7865938.840000	 73.860000	 24.371493	 0.063306	 0.933935	 0.001423
475392.040000	 7865938.520000	 73.820000	 34.340805	 0.125306	 0.872607	 0.001112
475392.110000	 7865938.190000	 73.740000	 23.085168	 0.264254	 0.733277	 0.001420
475392.180000	 7865937.860000	 73.690000	 26.449469	 0.152016	 0.845565	 0.001307
475392.250000	 7865937.520000	 73.620000	 27.683312	 0.219485	 0.778530	 0.001114
475392.320000	 7865937.210000	 73.560000	 25.547627	 0.241646	 0.756429	 0.001094
475392.390000	 7865936.870000	 73.500000	 23.109139	 0.142753	 0.855276	 0.001060
475392.460000	 7865936.540000	 73.440000	 31.311340	 0.141990	 0.855709	 0.001237
475392.530000	 7865936.210000	 73.390000	 25.803842	 0.167147	 0.830185	 0.001453
475392.590000	 7865935.890000	 73.320000	 66.770634	 0.390179	 0.607384	 0.001511
475392.670000	 7865935.550000	 73.220000	 103.572204	 0.530673	 0.466545	 0.001890
475392.740000	 7865935.230000	 73.100000	 100.251400	 0.462574	 0.534763	 0.001729
475392.800000	 7865934.900000	 73.040000	 238.006839	 0.474516	 0.522532	 0.001932
475392.100000	 7865940.470000	 74.210000	 31.053191	 0.156288	 0.831111	 0.006788
475392.170000	 7865940.160000	 74.130000	 26.793408	 0.161619	 0.835371	 0.001635
475392.240000	 7865939.810000	 74.070000	 30.417723	 0.094569	 0.902811	 0.001373
475392.300000	 7865939.500000	 74.000000	 30.357867	 0.165708	 0.831613	 0.001458
475392.380000	 7865939.150000	 73.940000	 29.412336	 0.011826	 0.986267	 0.000958
475392.440000	 7865938.850000	 73.880000	 30.167328	 0.126268	 0.871595	 0.001139
475392.520000	 7865938.490000	 73.820000	 27.047188	 0.156674	 0.841061	 0.001227
475392.580000	 7865938.180000	 73.760000	 32.783889	 0.078832	 0.918447	 0.001415
475392.650000	 7865937.830000	 73.690000	 22.461172	 0.087691	 0.910210	 0.001096
475392.720000	 7865937.520000	 73.630000	 30.202251	 0.075563	 0.922156	 0.001184
475392.790000	 7865937.180000	 73.570000	 30.240579	 0.139088	 0.858828	 0.001119
475392.860000	 7865936.870000	 73.520000	 29.992677	 0.093244	 0.904333	 0.001269
475392.930000	 7865936.520000	 73.460000	 24.968624	 0.145261	 0.852239	 0.001346
475392.990000	 7865936.210000	 73.390000	 52.264300	 0.432734	 0.565343	 0.001226
475392.470000	 7865940.660000	 74.290000	 27.036403	 0.340278	 0.635911	 0.014144
475392.540000	 7865940.330000	 74.170000	 30.920250	 0.139078	 0.847680	 0.007066
475392.610000	 7865939.990000	 74.120000	 30.624871	 0.221762	 0.775619	 0.001471
475392.680000	 7865939.670000	 74.050000	 33.024686	 0.077296	 0.920049	 0.001379
475392.750000	 7865939.340000	 73.980000	 28.652706	 0.129567	 0.868532	 0.001015
475392.810000	 7865939.020000	 73.920000	 24.903129	 0.247240	 0.751022	 0.000990
475392.880000	 7865938.680000	 73.870000	 31.653866	 0.100018	 0.897909	 0.001090
475392.950000	 7865938.360000	 73.800000	 25.879709	 0.303864	 0.693796	 0.001377
475393.020000	 7865938.030000	 73.730000	 33.230343	 0.068667	 0.928728	 0.001347
475393.090000	 7865937.690000	 73.670000	 28.981043	 0.159182	 0.838542	 0.001235
475393.160000	 7865937.360000	 73.620000	 36.825884	 0.241866	 0.756284	 0.001051
475393.230000	 7865937.040000	 73.560000	 30.970358	 0.165574	 0.832098	 0.001267
475393.300000	 7865936.710000	 73.490000	 26.641748	 0.142863	 0.854836	 0.001237
475393.370000	 7865936.380000	 73.430000	 31.884813	 0.196281	 0.801409	 0.001279
475393.440000	 7865936.050000	 73.350000	 84.001553	 0.535386	 0.463136	 0.001009
475392.920000	 7865940.390000	 74.210000	 35.521331	 0.220846	 0.759613	 0.010864
475393.000000	 7865940.040000	 74.130000	 28.263481	 0.116405	 0.879598	 0.002118
475393.060000	 7865939.730000	 74.070000	 33.701933	 0.063968	 0.933528	 0.001292
475393.130000	 7865939.380000	 74.000000	 31.171427	 0.117213	 0.881112	 0.000889
475393.200000	 7865939.070000	 73.940000	 35.544295	 0.081111	 0.917038	 0.000964
475393.270000	 7865938.720000	 73.880000	 32.218612	 0.211482	 0.786549	 0.001100
475393.340000	 7865938.420000	 73.830000	 34.753443	 0.144436	 0.853323	 0.001206
475393.410000	 7865938.060000	 73.760000	 26.898674	 0.319535	 0.678287	 0.001295
475393.480000	 7865937.750000	 73.700000	 27.020381	 0.187495	 0.810863	 0.000905
475393.550000	 7865937.410000	 73.630000	 29.356131	 0.110253	 0.887605	 0.001132
475393.610000	 7865937.100000	 73.570000	 26.840176	 0.114780	 0.882649	 0.001362
475393.690000	 7865936.750000	 73.510000	 31.894322	 0.168138	 0.829399	 0.001343
475393.750000	 7865936.440000	 73.440000	 26.500639	 0.042632	 0.954897	 0.001261
475393.820000	 7865936.090000	 73.370000	 59.091146	 0.436256	 0.562178	 0.001000
475393.320000	 7865940.510000	 74.290000	 24.922041	 0.053672	 0.917489	 0.014601
475393.390000	 7865940.190000	 74.170000	 24.450178	 0.162872	 0.829173	 0.004312
475393.460000	 7865939.870000	 74.110000	 30.242571	 0.117876	 0.879389	 0.001451
475393.530000	 7865939.520000	 74.040000	 26.157658	 0.166862	 0.831109	 0.001106
475393.600000	 7865939.200000	 73.970000	 29.488763	 0.159430	 0.838731	 0.000998
475393.670000	 7865938.870000	 73.910000	 33.610191	 0.083087	 0.914988	 0.001003
475393.730000	 7865938.550000	 73.860000	 26.343179	 0.170683	 0.827090	 0.001216
475393.800000	 7865938.210000	 73.790000	 26.852482	 0.207953	 0.789767	 0.001271
475393.870000	 7865937.880000	 73.730000	 28.088431	 0.171348	 0.826843	 0.000988
475393.940000	 7865937.560000	 73.660000	 23.614350	 0.178459	 0.819520	 0.001108
475394.010000	 7865937.230000	 73.610000	 34.055572	 0.117162	 0.880690	 0.001140
475394.080000	 7865936.890000	 73.540000	 20.823804	 0.189428	 0.808224	 0.001295
475394.150000	 7865936.570000	 73.490000	 28.510547	 0.291616	 0.706036	 0.001372
475394.220000	 7865936.240000	 73.420000	 32.205029	 0.407902	 0.590138	 0.001229
475394.290000	 7865935.910000	 73.330000	 122.955651	 0.567207	 0.431136	 0.001155
475393.800000	 7865940.500000	 74.290000	 27.396591	 0.260508	 0.720066	 0.011044
475393.860000	 7865940.190000	 74.190000	 30.152358	 0.069227	 0.917743	 0.006703
475393.940000	 7865939.840000	 74.110000	 23.548526	 0.124871	 0.872684	 0.001303
475394.000000	 7865939.530000	 74.060000	 29.550411	 0.076029	 0.922021	 0.001013
475394.070000	 7865939.190000	 73.980000	 32.185093	 0.138948	 0.858626	 0.001302
475394.140000	 7865938.870000	 73.920000	 25.282995	 0.143191	 0.854330	 0.001333
475394.210000	 7865938.520000	 73.860000	 33.700763	 0.169753	 0.827642	 0.001421
475394.280000	 7865938.220000	 73.810000	 30.576529	 0.129689	 0.867905	 0.001285
475394.350000	 7865937.870000	 73.730000	 31.461317	 0.060491	 0.937090	 0.001246
475394.420000	 7865937.560000	 73.680000	 31.588356	 0.215558	 0.782213	 0.001247
