173.580819	 0.796839	 0.201354	 0.001500	 35.363726     0.447986     1 
221.606616	 0.829277	 0.164589	 0.005213	 37.434565     0.666654     1 
103.267921	 0.552869	 0.446600	 0.000367	 36.537866     0.288467     1 
157.612705	 0.648054	 0.309108	 0.030713	 24.067281	   0.462653     1
276.068802	 0.527227	 0.472222	 0.000374	 30.513174     0.936466     1 
167.695964	 0.322969	 0.615002	 0.035668	 15.721772     0.622307     1 
66.008028	 0.193946	 0.804091	 0.001085	 2.548410      0.704539     1 
177.160642	 0.771889	 0.227637	 0.000386	 1.600812      0.338841     1 
179.206995	 0.777187	 0.222604	 0.000171	 1.973692      0.334179     1 
178.351823	 0.772269	 0.227397	 0.000272	 1.505729      0.335223     1 
180.352972	 0.776619	 0.223159	 0.000182	 2.111363      0.334940     1 
178.903290	 0.773418	 0.226201	 0.000311	 1.481269      0.338102     1 
180.216298	 0.746521	 0.253350	 0.000103	 0.654423      0.344621     1 
213.729562	 0.884008	 0.115837	 0.000139	 0.633888      0.492082     1 
176.288953	 0.854861	 0.144982	 0.000137	 0.124960      0.351776     1 
77.423723	 0.678804	 0.318538	 0.002008	 55.609902     0.321725     1 
206.041101	 0.732151	 0.267603	 0.000194	 0.182408      0.639100     1 
162.941739	 0.332931	 0.666854	 0.000129	 1.284829      0.544127     1 
34.801419	 0.752727	 0.247091	 0.000146	 0.370574      0.544507     1 
157.868733	 0.552163	 0.447617	 0.000152	 1.159117      0.480837     1 
248.717472	 0.749059	 0.250663	 0.000222	 1.771778      0.739468     1 
177.206563	 0.768581	 0.231321	 0.000079	 0.124960      0.498842     1 
210.062570	 0.527973	 0.471692	 0.000228	 1.619779      0.733834     1 
150.086229	 0.572368	 0.427418	 0.000150	 10.809164     0.428552     1 
95.101462	 0.431982	 0.474547	 0.056257	 36.063713     0.305254     1 
39.221836	 0.601097	 0.326672	 0.049099	 30.996139     0.649504     1 
172.677284	 0.767612	 0.170481	 0.047831	 59.151926     0.466887     1 
35.031495	 0.713207	 0.286108	 0.000532	 0.422568      0.732394     1 
93.204864	 0.476814	 0.522219	 0.000635	 1.347326      0.368338     1 
123.019791	 0.407658	 0.591485	 0.000538	 1.081249      0.295216     1 
131.675303	 0.488769	 0.510424	 0.000534	 1.027419      0.341345     1 
42.721601	 0.721468	 0.277746	 0.000614	 7.172859      0.538531     1 
246.813302	 0.699767	 0.289955	 0.007843	 10.059987     0.881019     1 
134.730830	 0.278312	 0.709921	 0.006788	 7.646363      0.403606     1 
185.928202	 0.717885	 0.275309	 0.005280	 9.344139      0.512941     1 
178.484221	 0.519273	 0.464046	 0.011140	 6.116304      0.815262     1 
27.307934	 0.683555	 0.308425	 0.006056	 6.662842      1.009462     1 
150.773349	 0.585001	 0.401636	 0.009356	 6.662842      0.364067     1 
181.300774	 0.746638	 0.253086	 0.000220	 5.322389      0.440632     1 
196.810261	 0.711600	 0.288140	 0.000201	 5.912810      0.550220     1 
151.584556	 0.660809	 0.338954	 0.000177	 5.356819      0.375940     1 
195.187677	 0.677866	 0.321094	 0.000786	 35.652949     0.585142     1 
148.785821	 0.644680	 0.347758	 0.005548	 34.869102     0.384939     1 
181.040030	 0.810929	 0.177707	 0.009467	 8.121779      0.445088     1 
89.379474	 0.504470	 0.495286	 0.000163	 1.650317      0.285587     1 
220.981551	 0.625465	 0.374261	 0.000199	 11.047084     0.785052     1 
202.621715	 0.487238	 0.512569	 0.000127	 2.454288      0.742743     1 
237.336645	 0.716477	 0.283269	 0.000198	 1.358101      0.715867     1 
37.460883	 0.821060	 0.178062	 0.000744	 2.141879      0.425757     1 
176.053755	 0.401348	 0.523092	 0.045132	 14.602186	   0.585008		2
74.652455	 0.234399	 0.720348	 0.024990	 37.228967     0.091812     2
72.901464	 0.260173	 0.707600	 0.018186	 37.443034     0.089266     2
74.722630	 0.204568	 0.762868	 0.017814	 37.443034     0.096131     2
71.831465	 0.301517	 0.638420	 0.034155	 36.465975     0.089844     2
73.229306	 0.252823	 0.684568	 0.034595	 38.053158     0.088911     2
69.580770	 0.222120	 0.748531	 0.016240	 37.100851     0.027273     2
71.394149	 0.264897	 0.651083	 0.046187	 38.447916     0.088431     2
70.431173	 0.319584	 0.594734	 0.048515	 35.443581     0.088393     2
79.719179	 0.344613	 0.551398	 0.059106	 39.215195     0.094773     2
70.068465	 0.309424	 0.575714	 0.063620	 41.060516     0.091684     2
153.210932	 0.574314	 0.363143	 0.042025	 23.805185     0.461276     2
78.973805	 0.323513	 0.589023	 0.049584	 42.184641     0.089088     2
147.297339	 0.659143	 0.267023	 0.052191	 27.567435     0.381796     2
68.110046	 0.434045	 0.515873	 0.030991	 13.629154     0.119023     2
221.606616	 0.829277	 0.164589	 0.005213	 37.434565     0.666654     2
157.612705	 0.648054	 0.309108	 0.030713	 24.067281     0.462653     2
167.695964	 0.322969	 0.615002	 0.035668	 15.721772     0.622307     2
81.938886	 0.497875	 0.418778	 0.052570	 43.113634     0.059245     2
69.990028	 0.272798	 0.615521	 0.060733	 36.115217     0.092998     2
71.546290	 0.228219	 0.486359	 0.138743	 55.672597     0.087020     2
62.935508	 0.370827	 0.605010	 0.014615	 41.858548     0.163704     2
63.193655	 0.350814	 0.583028	 0.038568	 47.221104     0.172714     2
85.190289	 0.292235	 0.640878	 0.037691	 43.431339     0.194385     2
88.684060	 0.428752	 0.552536	 0.011768	 40.819686     0.059751     2
70.889449	 0.326673	 0.639130	 0.020027	 40.819686     0.039226     2
56.666046	 0.215286	 0.744169	 0.022213	 42.222440     0.040176     2
62.121052	 0.246370	 0.698562	 0.030446	 39.242877     0.159084     2
95.101462	 0.431982	 0.474547	 0.056257	 36.063713     0.305254     2
39.221836	 0.601097	 0.326672	 0.049099	 30.996139     0.649504     2
62.001202	 0.230120	 0.683080	 0.046750	 39.116070     0.157719     2
246.813302	 0.699767	 0.289955	 0.007843	 10.059987     0.881019     2
134.730830	 0.278312	 0.709921	 0.006788	 7.646363      0.403606     2
27.307934	 0.683555	 0.308425	 0.006056	 6.662842      1.009462     2
64.403092	 0.070552	 0.920674	 0.004527	 5.626400      0.011876     2
64.668468	 0.115184	 0.873686	 0.005870	 6.249208      0.016251     2
181.040030	 0.810929	 0.177707	 0.009467	 8.121779      0.445088     2
85.050790	 0.217790	 0.775639	 0.003674	 7.646363      0.222274     2
64.231305	 0.144284	 0.845227	 0.005620	 7.044278      0.203460     2
64.917510	 0.603915	 0.382031	 0.009966	 5.425184	   0.166255		3
57.072263	 0.220656	 0.767173	 0.006794	 7.250927      0.129276		3
60.762483	 0.157363	 0.841248	 0.000753	 5.719652      0.153715     3
64.963135	 0.117213	 0.882345	 0.000235	 5.507201      0.197405     3
131.549715	 0.521597	 0.477840	 0.000380	 1.398809      0.212479     3
106.397873	 0.541009	 0.458140	 0.000583	 1.334715      0.070742     3
75.846118	 0.178734	 0.820396	 0.000478	 0.652367      0.088332     3
74.033949	 0.167106	 0.832421	 0.000258	 1.210357      0.079940     3
74.873586	 0.166855	 0.832820	 0.000177	 1.328013      0.082763     3
75.564287	 0.393441	 0.606272	 0.000179	 1.582140      0.241276     3
62.779447	 0.054730	 0.944728	 0.000278	 37.187560     0.031400     3
134.624718	 0.506992	 0.492788	 0.000147	 1.697226      0.219587     3
107.956415	 0.577172	 0.422681	 0.000103	 1.928610      0.078535     3
72.933886	 0.272782	 0.726770	 0.000260	 1.818643      0.085843     3
73.742712	 0.283483	 0.715759	 0.000441	 0.610338      0.091004     3
72.664225	 0.289122	 0.710495	 0.000224	 1.401678      0.082897     3
73.967488	 0.289026	 0.710257	 0.000419	 1.430698      0.077656     3
74.936751	 0.283836	 0.715650	 0.000299	 2.093338      0.081964     3
77.755023	 0.301295	 0.697870	 0.000491	 2.111363      0.076054     3
76.653917	 0.300298	 0.699003	 0.000412	 1.875719      0.068668     3
75.402438	 0.312970	 0.686600	 0.000255	 1.763771      0.072215     3
66.839907	 0.229903	 0.769266	 0.000470	 1.511431      0.011175     3
76.234198	 0.281847	 0.717838	 0.000183	 2.117666      0.065302     3
68.064256	 0.353566	 0.646022	 0.000250	 1.495894      0.184925     3
64.184242	 0.231278	 0.768188	 0.000302	 1.571796      0.018852     3
64.219904	 0.241829	 0.757937	 0.000133	 1.328013      0.026817     3
80.016974	 0.200365	 0.798865	 0.000428	 0.596855      0.050058     3
79.945828	 0.217939	 0.781351	 0.000398	 1.807523      0.052008     3
66.867376	 0.219883	 0.779608	 0.000286	 2.845330      0.052717     3
62.010418	 0.620375	 0.379483	 0.000103	 36.858977     0.155471     3
77.772191	 0.233910	 0.765734	 0.000202	 2.503329      0.053801     3
77.761912	 0.245590	 0.754012	 0.000227	 1.960526      0.053027     3
74.520434	 0.241056	 0.758496	 0.000255	 1.956647      0.062106     3
74.347004	 0.240555	 0.758914	 0.000301	 2.884648      0.064878     3
74.762589	 0.251116	 0.748266	 0.000353	 3.272973      0.066215     3
73.367675	 0.266335	 0.732753	 0.000525	 2.920764      0.079905     3
71.980726	 0.261090	 0.738148	 0.000438	 2.930223      0.080930     3
72.916246	 0.271282	 0.728131	 0.000340	 3.345866      0.085604     3
74.225570	 0.269910	 0.728792	 0.000750	 2.431529      0.094444     3
72.867965	 0.328150	 0.670765	 0.000648	 1.439293      0.090832     3
74.986756	 0.310033	 0.689244	 0.000428	 1.401678      0.090299     3
74.018386	 0.310347	 0.689151	 0.000297	 1.111192      0.077782     3
74.900206	 0.301797	 0.697926	 0.000163	 0.979819      0.077235     3
77.952707	 0.297234	 0.702053	 0.000418	 1.577050      0.073911     3
78.149552	 0.293056	 0.705600	 0.000787	 1.161430      0.062911     3
78.281314	 0.293947	 0.705143	 0.000533	 2.115700      0.062751     3
63.701021	 0.277842	 0.721014	 0.000664	 1.647721      0.062795     3
64.305526	 0.283143	 0.716390	 0.000272	 2.117666      0.062402     3
62.782175	 0.352535	 0.647373	 0.000056	 1.647721      0.165131     3
64.720735	 0.341042	 0.658875	 0.000050	 1.382937      0.164303     3
77.373861	 0.477224	 0.522594	 0.000120	 2.780573      0.180533     3
75.487993	 0.193357	 0.806371	 0.000150	 2.823433      0.050769     3
74.978768	 0.194613	 0.805031	 0.000197	 2.845807      0.053600     3
73.805679	 0.204511	 0.795301	 0.000105	 1.915281      0.058068     3
73.333110	 0.621503	 0.378432	 0.000047	 34.395471     0.189068     3
73.946174	 0.218127	 0.781829	 0.000025	 1.215429      0.056301     3
71.637663	 0.210835	 0.788783	 0.000213	 1.413525      0.060474     3
74.282105	 0.212939	 0.786514	 0.000306	 1.662490      0.070539     3
69.542923	 0.212768	 0.786662	 0.000319	 1.407800      0.067521     3
70.149589	 0.220966	 0.778292	 0.000417	 1.757310      0.078618     3
74.099918	 0.239271	 0.759893	 0.000474	 1.410766      0.086465     3
77.375263	 0.241492	 0.757151	 0.000771	 1.611352      0.096445     3
68.658908	 0.232388	 0.765818	 0.001014	 1.692744      0.096307     3
76.422794	 0.241634	 0.757050	 0.000748	 1.736249      0.103448     3
68.495164	 0.353183	 0.646120	 0.000423	 1.255559      0.221455     3
68.965803	 0.348311	 0.651227	 0.000280	 1.387942      0.204653     3
66.950847	 0.207557	 0.791790	 0.000364	 2.236508      0.009999     3
66.052406	 0.225447	 0.773880	 0.000379	 1.279013      0.014888     3
65.988270	 0.339808	 0.659611	 0.000350	 1.619067      0.179148     3
65.267904	 0.226201	 0.773506	 0.000165	 1.657445      0.028791     3
61.678178	 0.223637	 0.775762	 0.000338	 1.839895      0.037160     3
63.324316	 0.321296	 0.678323	 0.000227	 1.283830      0.160483     3
60.427956	 0.258060	 0.741420	 0.000299	 1.238941      0.046386     3
61.164830	 0.259155	 0.740360	 0.000279	 2.106260      0.057623     3
86.539233	 0.565902	 0.433834	 0.000184	 0.182408      0.222303     3
68.453510	 0.448696	 0.551027	 0.000179	 2.065446      0.123361     3
76.214323	 0.162743	 0.837173	 0.000046	 1.798286      0.078891     3
73.056396	 0.170001	 0.829730	 0.000147	 1.143653      0.068035     3
74.252474	 0.144463	 0.854763	 0.000417	 1.617075      0.070790     3
72.419934	 0.162107	 0.837149	 0.000405	 1.337006      0.070795     3
73.720266	 0.488453	 0.509925	 0.001072	 36.616531     0.077142     3
72.303687	 0.186355	 0.813114	 0.000293	 2.384100      0.060899     3
72.078549	 0.190726	 0.808957	 0.000175	 2.303172      0.065226     3
70.416406	 0.205876	 0.793495	 0.000351	 2.169658      0.069322     3
74.915440	 0.224861	 0.774021	 0.000629	 1.588063      0.060932     3
75.207097	 0.218514	 0.779971	 0.000849	 1.757310      0.063309     3
76.053573	 0.233700	 0.765087	 0.000686	 1.304095      0.063164     3
102.265309	 0.206470	 0.793113	 0.000232	 2.094040      0.140944     3
68.135556	 0.207865	 0.790594	 0.000859	 1.861069      0.103425     3
77.177568	 0.305961	 0.692104	 0.001141	 1.860953      0.075495     3
67.496767	 0.340712	 0.658609	 0.000409	 2.179775      0.177372     3
76.873439	 0.281818	 0.718129	 0.000031	 1.612600      0.058812     3
63.190957	 0.240670	 0.758843	 0.000277	 2.236508      0.025523     3
64.054028	 0.260985	 0.738406	 0.000350	 1.565500      0.028757     3
62.287201	 0.346390	 0.653029	 0.000352	 1.839895      0.164375     3
61.607603	 0.331375	 0.667924	 0.000420	 1.657445      0.165224     3
64.831248	 0.254925	 0.744677	 0.000228	 1.060422      0.035977     3
62.356889	 0.256566	 0.743061	 0.000214	 2.176159      0.038189     3
61.529180	 0.336224	 0.663300	 0.000286	 2.149750      0.158430     3
62.748227	 0.333838	 0.665880	 0.000169	 0.370574      0.158012     3
64.055007	 0.410789	 0.588494	 0.000451	 1.090429      0.102250     3
79.216250	 0.165187	 0.833620	 0.000650	 2.611581      0.081604     3
63.423918	 0.407192	 0.592027	 0.000490	 2.425121      0.081055     3
69.552030	 0.418530	 0.581132	 0.000213	 1.471365      0.116655     3
73.721312	 0.160478	 0.838663	 0.000467	 1.941891      0.075742     3
61.424396	 0.371819	 0.626320	 0.001142	 2.587715      0.119086     3
73.491550	 0.206788	 0.792460	 0.000420	 2.384100      0.070112     3
73.576581	 0.206637	 0.792761	 0.000335	 2.296024      0.078486     3
71.961909	 0.188999	 0.810596	 0.000224	 1.293335      0.075028     3
72.623920	 0.195324	 0.804036	 0.000355	 1.093755      0.070046     3
72.886896	 0.466701	 0.532300	 0.000651	 2.094040      0.135446     3
70.191123	 0.138286	 0.860355	 0.000730	 1.760311      0.058688     3
70.067455	 0.129287	 0.870348	 0.000195	 1.481661      0.156944     3
70.807401	 0.336863	 0.662411	 0.000436	 2.548410      0.203263     3
68.744459	 0.335186	 0.663947	 0.000520	 2.514017      0.193394     3
66.569014	 0.332355	 0.667054	 0.000354	 1.528408      0.184141     3
75.578378	 0.275906	 0.723969	 0.000072	 1.657029      0.069081     3
60.970035	 0.249123	 0.750407	 0.000268	 1.951311      0.017917     3
63.988268	 0.341572	 0.658190	 0.000144	 1.853548      0.174865     3
63.201350	 0.337013	 0.662611	 0.000226	 1.246884      0.171162     3
64.150072	 0.260282	 0.739110	 0.000349	 1.461164      0.024225     3
63.982382	 0.255322	 0.744256	 0.000242	 1.403895      0.036431     3
61.738722	 0.246964	 0.752303	 0.000418	 0.784270      0.043794     3
66.008500	 0.385735	 0.613691	 0.000356	 33.651342     0.159464     3
76.833249	 0.164274	 0.834949	 0.000423	 2.694045      0.066128     3
68.423562	 0.300107	 0.698892	 0.000589	 1.943488      0.019868     3
75.709649	 0.195829	 0.803190	 0.000543	 2.694045      0.067059     3
74.075106	 0.176406	 0.822271	 0.000725	 1.500552      0.066704     3
72.882796	 0.148631	 0.850717	 0.000352	 1.570015      0.067152     3
60.368718	 0.205607	 0.794112	 0.000157	 3.315343      0.146179     3
75.786751	 0.165751	 0.833587	 0.000361	 1.827021      0.069307     3
52.268882	 0.193829	 0.803550	 0.001449	 2.413303      0.056093     3
74.460828	 0.176774	 0.822127	 0.000602	 2.323785      0.070773     3
71.838538	 0.160219	 0.839256	 0.000285	 2.296024      0.072694     3
71.602030	 0.152065	 0.847162	 0.000418	 1.075509      0.071875     3
73.236784	 0.135562	 0.863914	 0.000281	 1.866414      0.078899     3
105.335764	 0.513573	 0.486300	 0.000086	 1.764202      0.097662     3
69.653480	 0.372465	 0.626427	 0.000681	 1.620854      0.071688     3
75.880050	 0.137988	 0.860724	 0.000691	 1.523349      0.085424     3
72.174709	 0.131179	 0.868673	 0.000079	 1.642950      0.088391     3
75.692361	 0.133841	 0.865661	 0.000267	 1.939355      0.086676     3
78.601757	 0.101545	 0.896945	 0.000795	 1.317498      0.097524     3
78.336297	 0.117672	 0.880987	 0.000712	 1.386997      0.087290     3
77.988873	 0.125453	 0.873796	 0.000401	 1.951311      0.097404     3
76.351729	 0.091581	 0.907934	 0.000254	 1.626379      0.071619     3
77.835265	 0.086567	 0.912647	 0.000411	 1.246884      0.074033     3
75.820728	 0.063167	 0.936012	 0.000423	 1.116253      0.077011     3
68.316092	 0.072852	 0.925773	 0.000713	 1.933666      0.063504     3
74.401066	 0.072992	 0.925555	 0.000753	 2.230835      0.064164     3
70.266698	 0.415666	 0.583558	 0.000490	 34.434777     0.159454     3
69.412389	 0.114334	 0.884693	 0.000516	 1.943488      0.079184     3
67.084579	 0.436764	 0.563025	 0.000135	 1.893805      0.137468     3
67.448058	 0.385984	 0.613637	 0.000235	 2.053918      0.061461     3
67.615646	 0.406245	 0.593411	 0.000216	 2.147919      0.135492     3
65.183752	 0.411450	 0.587889	 0.000416	 1.559822      0.124779     3
66.411415	 0.309604	 0.690231	 0.000097	 1.797726      0.179675     3
63.901518	 0.376839	 0.622821	 0.000210	 1.828967      0.073370     3
80.252406	 0.166569	 0.832611	 0.000447	 2.646621      0.089169     3
52.920748	 0.175832	 0.823749	 0.000229	 3.285885      0.048701     3
63.266929	 0.400220	 0.599668	 0.000070	 2.717608      0.111772     3
63.274285	 0.370690	 0.628875	 0.000267	 2.383155      0.084544     3
62.462233	 0.376460	 0.622892	 0.000399	 2.282289      0.091620     3
63.529917	 0.395192	 0.604201	 0.000378	 2.401902      0.104649     3
61.936729	 0.393260	 0.606085	 0.000408	 2.898373      0.092573     3
63.381516	 0.386490	 0.612660	 0.000526	 3.249384      0.106877     3
66.245652	 0.388289	 0.611226	 0.000301	 3.246895      0.110452     3
65.003591	 0.380654	 0.618504	 0.000519	 3.000273      0.088562     3
62.472301	 0.139440	 0.859581	 0.000526	 3.706280      0.055823     3
68.116076	 0.378439	 0.621399	 0.000100	 6.603476      0.121982     3
75.359935	 0.134578	 0.863885	 0.000823	 11.522232     0.055390     3
75.717840	 0.141247	 0.857822	 0.000501	 14.421961     0.046710     3
77.821812	 0.131574	 0.867563	 0.000462	 17.939796     0.053694     3
76.983070	 0.131382	 0.867522	 0.000586	 22.667693     0.050817     3
70.664161	 0.141693	 0.857856	 0.000242	 26.283871     0.040727     3
68.497353	 0.399548	 0.599031	 0.000887	 29.977576     0.140107     3
66.478851	 0.432490	 0.567312	 0.000126	 7.584560      0.067484     3
74.024728	 0.143323	 0.856414	 0.000142	 1.893805      0.079677     3
79.628263	 0.179307	 0.820369	 0.000178	 1.959625      0.090845     3
78.728481	 0.188178	 0.811548	 0.000151	 1.663160      0.093038     3
78.816592	 0.185135	 0.814537	 0.000181	 3.443374      0.091773     3
75.829472	 0.174161	 0.825477	 0.000198	 7.414334      0.079742     3
76.699909	 0.182956	 0.816547	 0.000274	 11.186644     0.078650     3
75.765307	 0.189291	 0.810222	 0.000269	 15.948946     0.079640     3
54.128415	 0.150269	 0.849449	 0.000152	 1.014670      0.058007     3
74.501044	 0.179618	 0.819916	 0.000256	 19.803842     0.065923     3
64.846249	 0.360893	 0.638972	 0.000082	 36.170343     0.152738     3
74.214243	 0.183144	 0.816386	 0.000259	 22.303631     0.068540     3
73.159838	 0.197163	 0.802515	 0.000179	 25.997635     0.066806     3
71.681536	 0.181156	 0.818638	 0.000113	 31.513396     0.064553     3
72.531201	 0.175750	 0.823922	 0.000180	 32.040121     0.054131     3
71.276986	 0.171827	 0.827879	 0.000161	 32.560811     0.054163     3
72.543511	 0.167474	 0.831941	 0.000319	 29.565549     0.057281     3
74.508614	 0.170079	 0.829079	 0.000460	 43.113634     0.053778     3
72.169506	 0.167356	 0.830959	 0.000918	 41.153255     0.047410     3
72.756936	 0.228350	 0.763435	 0.004616	 43.347759     0.046351     3
71.143840	 0.279121	 0.706530	 0.008269	 40.165312     0.045935     3
64.742847	 0.290110	 0.693087	 0.009731	 41.858548     0.173378     3
68.732304	 0.459730	 0.539995	 0.000179	 6.754139      0.116480     3
77.973823	 0.052440	 0.946966	 0.000305	 6.521563      0.069563     3
78.089920	 0.082135	 0.917461	 0.000210	 35.423389     0.077075     3
80.277822	 0.084394	 0.915462	 0.000075	 35.559187     0.085771     3
77.974685	 0.071843	 0.926388	 0.000917	 34.068720     0.101275     3
77.304781	 0.076738	 0.916395	 0.003558	 35.443581     0.096281     3
76.085988	 0.120562	 0.865893	 0.007155	 36.465975     0.091247     3
75.198012	 0.164545	 0.811502	 0.012882	 37.100851     0.091332     3
65.561638	 0.303879	 0.695464	 0.000387	 20.774391     0.140471     3
77.516646	 0.381151	 0.618193	 0.000405	 30.786885     0.222961     3
75.265483	 0.282135	 0.526082	 0.100429	 55.645043     0.087097     3
79.594151	 0.312617	 0.467922	 0.115091	 51.262267     0.087022     3
64.766661	 0.411120	 0.576133	 0.007959	 42.222440     0.058668     3
77.426279	 0.110994	 0.877865	 0.005863	 39.242877     0.082434     3
62.629030	 0.407261	 0.587520	 0.003266	 42.761421     0.064468     3
83.810007	 0.345450	 0.538535	 0.065524	 35.559187     0.110394     3
68.641961	 0.319483	 0.569933	 0.061741	 35.898135     0.093770     3
75.081273	 0.220979	 0.755779	 0.012896	 37.228967     0.088166     3
75.581705	 0.193011	 0.791526	 0.008484	 38.053158     0.089597     3
65.926853	 0.379951	 0.610919	 0.005604	 53.561538     0.184785     3
67.468947	 0.212388	 0.783131	 0.002501	 55.645043     0.123122     3
65.977555	 0.195443	 0.804093	 0.000257	 55.672597     0.031108     3
62.708982	 0.362181	 0.637288	 0.000324	 50.587179     0.045855     3
84.647863	 0.291138	 0.708208	 0.000383	 28.127153     0.045810     3
85.247821	 0.302951	 0.696714	 0.000197	 21.361031     0.048338     3
85.496884	 0.302833	 0.696883	 0.000167	 21.048015     0.047145     3
64.718238	 0.414984	 0.584779	 0.000149	 15.180403     0.133429     3
83.876129	 0.287973	 0.711723	 0.000177	 13.829524     0.048454     3
86.843291	 0.300237	 0.699399	 0.000214	 10.282269     0.051164     3
61.182675	 0.423336	 0.576533	 0.000083	 10.515035     0.120300     3
