484013.260000	 7201611.920000	 33.720000
484013.190000	 7201612.120000	 33.720000
484013.130000	 7201612.310000	 33.740000
484013.370000	 7201611.360000	 31.290000
484013.310000	 7201611.560000	 31.290000
484013.250000	 7201611.760000	 31.320000
484013.670000	 7201611.910000	 33.710000
484013.170000	 7201611.960000	 31.300000
484013.630000	 7201612.120000	 33.860000
484013.590000	 7201612.330000	 34.000000
484013.500000	 7201612.530000	 33.880000
484013.420000	 7201612.740000	 33.840000
484013.330000	 7201612.950000	 33.720000
484013.260000	 7201613.140000	 33.730000
484013.900000	 7201611.430000	 31.330000
484014.250000	 7201611.790000	 33.710000
484013.760000	 7201611.840000	 31.320000
484014.210000	 7201612.000000	 33.850000
484013.660000	 7201613.620000	 33.880000
484013.580000	 7201613.840000	 33.840000
484013.490000	 7201614.040000	 33.740000
484013.420000	 7201614.240000	 33.730000
484014.380000	 7201611.190000	 31.310000
484014.660000	 7201611.760000	 33.720000
484014.620000	 7201611.970000	 33.860000
484013.630000	 7201614.840000	 33.770000
484013.550000	 7201615.050000	 33.720000
484014.670000	 7201611.160000	 31.300000
484014.960000	 7201611.720000	 33.720000
484014.930000	 7201611.920000	 33.880000
484013.800000	 7201615.200000	 33.850000
484013.720000	 7201615.400000	 33.770000
484013.640000	 7201615.610000	 33.730000
484015.020000	 7201611.150000	 31.300000
484015.320000	 7201611.690000	 33.730000
484015.270000	 7201611.900000	 33.870000
484013.870000	 7201615.990000	 33.840000
484013.780000	 7201616.200000	 33.710000
484013.710000	 7201616.420000	 33.730000
484015.840000	 7201611.560000	 33.720000
484015.340000	 7201611.610000	 31.310000
484015.790000	 7201611.770000	 33.840000
484014.050000	 7201616.870000	 33.850000
484013.970000	 7201617.070000	 33.780000
484013.880000	 7201617.290000	 33.730000
484016.020000	 7201611.010000	 31.280000
484016.310000	 7201611.590000	 33.750000
484014.230000	 7201617.730000	 33.860000
484014.150000	 7201617.930000	 33.820000
484014.070000	 7201618.130000	 33.740000
484014.000000	 7201618.340000	 33.760000
484016.370000	 7201611.010000	 31.270000
484016.730000	 7201611.370000	 33.730000
484016.230000	 7201611.420000	 31.280000
484016.680000	 7201611.560000	 33.820000
484014.290000	 7201618.510000	 33.860000
484014.200000	 7201618.720000	 33.760000
484014.130000	 7201618.910000	 33.730000
484016.680000	 7201610.950000	 31.290000
484017.040000	 7201611.290000	 33.720000
484017.000000	 7201611.480000	 33.830000
484014.390000	 7201619.060000	 33.850000
484014.310000	 7201619.260000	 33.790000
484014.220000	 7201619.480000	 33.710000
484017.450000	 7201611.300000	 33.720000
484016.950000	 7201611.350000	 31.290000
484017.400000	 7201611.520000	 33.850000
484014.510000	 7201619.880000	 33.860000
484014.420000	 7201620.100000	 33.760000
484014.330000	 7201620.300000	 33.690000
484017.620000	 7201610.780000	 31.280000
484017.920000	 7201611.350000	 33.770000
484014.610000	 7201620.960000	 33.830000
484014.510000	 7201621.180000	 33.730000
484014.450000	 7201621.380000	 33.760000
484018.040000	 7201610.810000	 31.280000
484018.400000	 7201611.160000	 33.720000
484017.910000	 7201611.210000	 31.310000
484018.350000	 7201611.360000	 33.840000
484014.740000	 7201621.760000	 33.840000
484014.650000	 7201621.980000	 33.750000
484014.580000	 7201622.190000	 33.780000
484018.380000	 7201610.740000	 31.290000
484018.740000	 7201611.090000	 33.720000
484018.240000	 7201611.140000	 31.280000
484018.700000	 7201611.270000	 33.840000
484014.850000	 7201622.330000	 33.850000
484014.770000	 7201622.530000	 33.770000
484014.700000	 7201622.720000	 33.750000
484019.060000	 7201611.080000	 33.630000
484018.580000	 7201611.130000	 31.250000
484019.030000	 7201611.290000	 33.850000
484014.970000	 7201622.930000	 33.850000
484014.890000	 7201623.140000	 33.810000
484014.800000	 7201623.340000	 33.760000
484019.170000	 7201610.560000	 31.280000
484019.470000	 7201611.130000	 33.800000
484015.000000	 7201623.820000	 33.600000
484014.920000	 7201624.030000	 33.550000
484014.840000	 7201624.240000	 33.530000
484019.930000	 7201610.970000	 33.710000
484019.440000	 7201611.020000	 31.260000
484015.270000	 7201624.230000	 33.600000
484015.200000	 7201624.430000	 33.620000
484015.120000	 7201624.640000	 33.610000
484015.030000	 7201624.870000	 33.520000
484014.970000	 7201625.060000	 33.550000
484020.370000	 7201610.900000	 33.710000
484019.880000	 7201610.960000	 31.260000
484020.330000	 7201611.100000	 33.850000
484015.320000	 7201625.220000	 33.600000
484015.250000	 7201625.410000	 33.590000
484015.160000	 7201625.640000	 33.550000
484015.090000	 7201625.840000	 33.560000
484020.720000	 7201610.870000	 33.740000
484015.430000	 7201625.800000	 33.590000
484015.360000	 7201626.000000	 33.590000
484015.280000	 7201626.200000	 33.570000
484015.200000	 7201626.400000	 33.510000
484020.600000	 7201610.760000	 31.310000
484021.040000	 7201610.890000	 33.820000
484015.670000	 7201626.000000	 33.610000
484015.590000	 7201626.220000	 33.610000
484015.510000	 7201626.430000	 33.600000
484021.110000	 7201610.390000	 31.310000
484021.440000	 7201610.750000	 33.730000
484020.960000	 7201610.800000	 31.300000
484021.400000	 7201610.930000	 33.850000
484015.940000	 7201626.250000	 33.610000
484015.860000	 7201626.460000	 33.610000
484021.910000	 7201610.740000	 33.730000
484016.390000	 7201626.280000	 33.610000
484022.030000	 7201610.180000	 31.320000
484022.370000	 7201610.520000	 33.730000
484022.320000	 7201610.730000	 33.840000
484016.830000	 7201626.020000	 33.630000
484016.760000	 7201626.230000	 33.630000
484022.290000	 7201610.160000	 31.310000
484022.630000	 7201610.520000	 33.730000
484022.130000	 7201610.580000	 31.270000
484022.580000	 7201610.710000	 33.840000
484022.520000	 7201610.930000	 33.930000
484017.080000	 7201626.020000	 33.630000
484017.010000	 7201626.230000	 33.630000
484022.560000	 7201610.180000	 31.290000
484022.900000	 7201610.540000	 33.730000
484022.860000	 7201610.730000	 33.850000
484017.350000	 7201626.030000	 33.620000
484017.270000	 7201626.240000	 33.630000
484022.910000	 7201610.430000	 31.320000
484023.330000	 7201610.560000	 33.770000
484017.760000	 7201626.080000	 33.630000
484023.820000	 7201610.370000	 33.720000
484023.350000	 7201610.420000	 31.350000
484023.770000	 7201610.570000	 33.840000
484018.240000	 7201625.850000	 33.640000
484018.170000	 7201626.050000	 33.640000
484024.090000	 7201610.350000	 33.740000
