484020.190000	 7201618.360000	 35.580000
484020.110000	 7201618.570000	 35.540000
484018.040000	 7201623.360000	 33.650000
484017.960000	 7201623.570000	 33.650000
484017.880000	 7201623.770000	 33.620000
484017.810000	 7201623.980000	 33.640000
484021.230000	 7201616.530000	 36.150000
484021.180000	 7201616.720000	 36.240000
484021.080000	 7201616.940000	 36.140000
484020.990000	 7201617.150000	 36.060000
484020.810000	 7201617.560000	 35.890000
484020.720000	 7201617.770000	 35.820000
484020.630000	 7201617.960000	 35.730000
484020.560000	 7201618.160000	 35.710000
484020.580000	 7201618.350000	 36.180000
484020.360000	 7201618.590000	 35.490000
484020.280000	 7201618.790000	 35.440000
484018.490000	 7201622.950000	 33.840000
484018.300000	 7201623.370000	 33.640000
484018.230000	 7201623.570000	 33.640000
484018.350000	 7201623.720000	 34.560000
484018.150000	 7201623.770000	 33.620000
484018.240000	 7201623.920000	 34.370000
484018.010000	 7201624.180000	 33.630000
484017.930000	 7201624.400000	 33.640000
484021.700000	 7201616.370000	 36.090000
484021.640000	 7201616.580000	 36.170000
484021.580000	 7201616.780000	 36.230000
484021.040000	 7201618.010000	 35.720000
484020.950000	 7201618.220000	 35.650000
484020.860000	 7201618.430000	 35.570000
484020.770000	 7201618.640000	 35.460000
484018.760000	 7201623.390000	 33.860000
484018.680000	 7201623.600000	 33.830000
484018.740000	 7201623.770000	 34.490000
484018.610000	 7201624.000000	 34.220000
484018.430000	 7201624.230000	 33.690000
484018.340000	 7201624.450000	 33.650000
484022.180000	 7201616.170000	 36.040000
484022.110000	 7201616.390000	 36.110000
484022.070000	 7201616.570000	 36.240000
484021.970000	 7201616.790000	 36.140000
484021.890000	 7201616.980000	 36.070000
484021.260000	 7201618.430000	 35.510000
484019.210000	 7201623.380000	 34.070000
484019.120000	 7201623.590000	 34.000000
484019.040000	 7201623.790000	 33.970000
484019.000000	 7201624.000000	 34.130000
484018.870000	 7201624.210000	 33.850000
484022.380000	 7201616.350000	 36.120000
484022.340000	 7201616.540000	 36.240000
484022.240000	 7201616.750000	 36.120000
484019.490000	 7201623.340000	 34.150000
484019.410000	 7201623.550000	 34.120000
484019.330000	 7201623.760000	 34.090000
484019.250000	 7201623.950000	 34.020000
484019.160000	 7201624.160000	 33.970000
484019.080000	 7201624.370000	 33.950000
484022.610000	 7201616.300000	 36.120000
484022.560000	 7201616.490000	 36.250000
484022.460000	 7201616.710000	 36.130000
484022.370000	 7201616.920000	 36.040000
484019.570000	 7201623.700000	 34.180000
484019.480000	 7201623.920000	 34.120000
484019.390000	 7201624.140000	 34.090000
484019.310000	 7201624.330000	 34.040000
484022.790000	 7201616.750000	 36.110000
484020.020000	 7201624.580000	 34.330000
484019.930000	 7201624.800000	 34.300000
484019.860000	 7201625.000000	 34.280000
484019.780000	 7201625.220000	 34.260000
484019.690000	 7201625.410000	 34.200000
484023.430000	 7201616.970000	 36.180000
484020.610000	 7201623.940000	 34.660000
484024.190000	 7201615.090000	 35.760000
484024.150000	 7201615.290000	 35.890000
484024.090000	 7201615.490000	 35.970000
484024.030000	 7201615.690000	 36.020000
484023.620000	 7201616.890000	 36.200000
484023.550000	 7201617.100000	 36.240000
484023.470000	 7201617.290000	 36.180000
484023.380000	 7201617.500000	 36.100000
484023.310000	 7201617.690000	 36.060000
484020.720000	 7201624.060000	 34.680000
484020.610000	 7201624.280000	 34.550000
484020.520000	 7201624.490000	 34.420000
484024.620000	 7201614.470000	 35.510000
484024.560000	 7201614.680000	 35.610000
484024.510000	 7201614.880000	 35.730000
484024.450000	 7201615.080000	 35.820000
484023.780000	 7201617.080000	 36.130000
484023.720000	 7201617.270000	 36.170000
484023.650000	 7201617.480000	 36.220000
484023.570000	 7201617.690000	 36.200000
484023.480000	 7201617.890000	 36.110000
484023.400000	 7201618.100000	 36.090000
484021.730000	 7201622.190000	 35.150000
484021.640000	 7201622.410000	 35.100000
484021.570000	 7201622.600000	 35.110000
484021.330000	 7201623.210000	 35.000000
484021.230000	 7201623.430000	 34.900000
484021.130000	 7201623.640000	 34.790000
484025.090000	 7201614.110000	 35.440000
484025.030000	 7201614.330000	 35.530000
484024.960000	 7201614.530000	 35.560000
484023.890000	 7201617.740000	 36.110000
484023.820000	 7201617.940000	 36.140000
484023.770000	 7201618.130000	 36.230000
484023.700000	 7201618.330000	 36.240000
484023.600000	 7201618.540000	 36.150000
484023.510000	 7201618.750000	 36.090000
484025.540000	 7201613.770000	 35.270000
484025.490000	 7201613.980000	 35.390000
484025.410000	 7201614.190000	 35.360000
484025.320000	 7201614.390000	 35.310000
484025.260000	 7201614.600000	 35.390000
484024.010000	 7201618.400000	 36.110000
484023.940000	 7201618.590000	 36.140000
484023.880000	 7201618.800000	 36.220000
484023.810000	 7201618.990000	 36.230000
484023.730000	 7201619.200000	 36.170000
484023.640000	 7201619.390000	 36.090000
484023.560000	 7201619.610000	 36.080000
484023.470000	 7201619.820000	 36.030000
484023.380000	 7201620.020000	 35.960000
484023.300000	 7201620.230000	 35.940000
484023.230000	 7201620.430000	 35.920000
484023.160000	 7201620.620000	 35.930000
484022.790000	 7201621.450000	 35.570000
484025.750000	 7201613.740000	 35.270000
484025.700000	 7201613.930000	 35.400000
484025.610000	 7201614.150000	 35.320000
484025.520000	 7201614.340000	 35.220000
484025.460000	 7201614.540000	 35.300000
484024.060000	 7201618.740000	 36.090000
484024.000000	 7201618.930000	 36.130000
484023.940000	 7201619.130000	 36.230000
484023.860000	 7201619.350000	 36.230000
484023.780000	 7201619.540000	 36.150000
484023.710000	 7201619.760000	 36.180000
484023.350000	 7201620.570000	 35.900000
484023.260000	 7201620.780000	 35.790000
484025.920000	 7201613.680000	 35.270000
484025.880000	 7201613.870000	 35.380000
484025.800000	 7201614.070000	 35.360000
484025.700000	 7201614.260000	 35.240000
484024.030000	 7201619.290000	 36.160000
484023.970000	 7201619.480000	 36.220000
484023.900000	 7201619.680000	 36.260000
484023.820000	 7201619.870000	 36.190000
484026.190000	 7201613.690000	 35.280000
484026.150000	 7201613.870000	 35.400000
484026.050000	 7201614.090000	 35.300000
484025.960000	 7201614.300000	 35.250000
484024.150000	 7201619.700000	 36.210000
484024.050000	 7201619.910000	 36.110000
484026.580000	 7201613.560000	 35.220000
484026.520000	 7201613.760000	 35.310000
484026.460000	 7201613.970000	 35.400000
484026.370000	 7201614.170000	 35.280000
484026.850000	 7201613.550000	 35.280000
484026.800000	 7201613.730000	 35.360000
484026.720000	 7201613.950000	 35.390000
484026.620000	 7201614.140000	 35.240000
484024.550000	 7201620.140000	 36.040000
484027.040000	 7201613.470000	 35.270000
484026.990000	 7201613.660000	 35.350000
484026.920000	 7201613.860000	 35.380000
484026.830000	 7201614.050000	 35.260000
484024.630000	 7201620.290000	 35.920000
484027.250000	 7201613.430000	 35.250000
484027.200000	 7201613.630000	 35.330000
484027.130000	 7201613.840000	 35.390000
484027.020000	 7201614.060000	 35.250000
484027.510000	 7201613.480000	 35.270000
484027.460000	 7201613.700000	 35.400000
484027.370000	 7201613.880000	 35.340000
484027.790000	 7201613.480000	 35.290000
484027.730000	 7201613.690000	 35.410000
484027.640000	 7201613.890000	 35.290000
484028.120000	 7201613.240000	 35.190000
484028.070000	 7201613.420000	 35.310000
484028.020000	 7201613.620000	 35.440000
484027.920000	 7201613.810000	 35.310000
484027.820000	 7201614.030000	 35.220000
484025.440000	 7201620.650000	 35.730000
484028.270000	 7201613.350000	 35.280000
484028.220000	 7201613.550000	 35.410000
484028.120000	 7201613.770000	 35.310000
484028.030000	 7201613.960000	 35.240000
484028.450000	 7201613.350000	 35.280000
484028.410000	 7201613.540000	 35.420000
484028.310000	 7201613.760000	 35.320000
484028.220000	 7201613.950000	 35.240000
484028.700000	 7201613.340000	 35.300000
484028.650000	 7201613.520000	 35.390000
484028.560000	 7201613.730000	 35.330000
484028.470000	 7201613.910000	 35.260000
484029.150000	 7201612.910000	 35.180000
484029.100000	 7201613.100000	 35.280000
484029.030000	 7201613.290000	 35.340000
484028.970000	 7201613.480000	 35.370000
484028.890000	 7201613.700000	 35.390000
484028.780000	 7201613.910000	 35.260000
484029.610000	 7201612.040000	 34.810000
484029.550000	 7201612.230000	 34.900000
484029.500000	 7201612.430000	 35.030000
484029.450000	 7201612.630000	 35.130000
484029.380000	 7201612.820000	 35.180000
484029.310000	 7201613.020000	 35.190000
484029.230000	 7201613.220000	 35.170000
484029.160000	 7201613.430000	 35.230000
484029.100000	 7201613.620000	 35.310000
484029.010000	 7201613.840000	 35.260000
484029.810000	 7201611.780000	 34.740000
484029.750000	 7201611.980000	 34.830000
484029.700000	 7201612.180000	 34.940000
484029.640000	 7201612.360000	 35.030000
484029.580000	 7201612.560000	 35.080000
484029.500000	 7201612.770000	 35.100000
484029.420000	 7201612.980000	 35.090000
484029.280000	 7201613.380000	 35.170000
484030.010000	 7201611.750000	 34.800000
484029.950000	 7201611.930000	 34.870000
484029.810000	 7201612.340000	 34.920000
484030.900000	 7201608.980000	 32.270000
484030.940000	 7201609.170000	 32.850000
484031.240000	 7201609.670000	 33.940000
484031.180000	 7201609.870000	 34.020000
484031.120000	 7201610.070000	 34.100000
484031.060000	 7201610.280000	 34.240000
484031.010000	 7201610.470000	 34.350000
484030.940000	 7201610.680000	 34.400000
484030.880000	 7201610.870000	 34.440000
484029.760000	 7201614.060000	 34.980000
484029.700000	 7201614.260000	 35.080000
484031.330000	 7201609.800000	 34.020000
484031.280000	 7201609.990000	 34.150000
484031.220000	 7201610.190000	 34.260000
484031.160000	 7201610.380000	 34.300000
484031.090000	 7201610.580000	 34.320000
484031.010000	 7201610.770000	 34.300000
484031.480000	 7201609.740000	 34.060000
484031.420000	 7201609.930000	 34.140000
484031.360000	 7201610.120000	 34.190000
484031.290000	 7201610.320000	 34.210000
484031.130000	 7201610.730000	 34.250000
484031.470000	 7201609.190000	 31.390000
484031.680000	 7201609.910000	 33.980000
484031.610000	 7201610.120000	 34.010000
484030.110000	 7201614.510000	 34.980000
484027.410000	 7201622.350000	 34.950000
484027.830000	 7201622.320000	 34.780000
484028.000000	 7201622.710000	 34.790000
484031.250000	 7201615.340000	 34.540000
484031.340000	 7201615.470000	 34.480000
484028.470000	 7201622.890000	 34.630000
484028.370000	 7201623.100000	 34.530000
484029.030000	 7201623.480000	 34.410000
484032.110000	 7201615.940000	 34.240000
484032.010000	 7201616.150000	 34.100000
484029.200000	 7201623.390000	 34.350000
484029.110000	 7201623.610000	 34.300000
484032.260000	 7201616.120000	 34.160000
484029.360000	 7201623.570000	 34.310000
484029.260000	 7201623.760000	 34.220000
484032.540000	 7201616.180000	 34.040000
484032.470000	 7201616.370000	 34.070000
484029.560000	 7201623.840000	 34.250000
484029.810000	 7201623.820000	 34.090000
484033.100000	 7201617.770000	 31.370000
484033.020000	 7201617.970000	 31.360000
484032.940000	 7201618.160000	 31.340000
484032.860000	 7201618.380000	 31.360000
484033.200000	 7201618.100000	 31.360000
484033.120000	 7201618.300000	 31.350000
484033.130000	 7201618.480000	 31.790000
484033.190000	 7201618.650000	 31.360000
484033.100000	 7201618.860000	 31.340000
484033.020000	 7201619.070000	 31.330000
484033.310000	 7201619.040000	 31.340000
484033.070000	 7201619.640000	 31.330000
484033.390000	 7201619.860000	 31.310000
484033.310000	 7201620.080000	 31.310000
484033.280000	 7201620.260000	 31.540000
484033.490000	 7201620.400000	 31.290000
484033.410000	 7201620.620000	 31.320000
484033.330000	 7201620.810000	 31.290000
484033.490000	 7201620.940000	 31.300000
484033.410000	 7201621.130000	 31.300000
484033.330000	 7201621.350000	 31.320000
484033.500000	 7201621.510000	 31.330000
484033.660000	 7201622.140000	 31.300000
484033.580000	 7201622.330000	 31.290000
